YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY
2016,8752489,NSC 5,Drill Platform,6173,4938,1981,Vanuatu,,ENSCO Plc  ,United Kingdom,ENSCO Offshore Company  ,ENSCO Offshore Company  ,United States of America,Gadani,Pakistan
2016,8751784,NSC 9,Drill Platform,6493,5194,1980,Vanuatu,,ENSCO Plc  ,United Kingdom,ENSCO Plc  ,ENSCO Global Offshore Drilling Limited ,British Virgin Islands,Gadani,Pakistan
2016,8755132,Sedco 704,Drill Platform,14364,11491,1974,Vanuatu,,Transocean Drilling U.K. Limited ,United Kingdom,Transocean Drilling U.K. Limited ,Transocean Drilling U.K. Limited ,United Kingdom,Aliaga,Turkey
2016,7921875,Aruja,Liquefied Petroleum Gas Carrier,6961,5569,1981,Djibouti,,Alfa Ship Trading LLC ,United States of America,Alfa Ship Trading LLC ,Alfa Ship Trading LLC ,United States of America,Alang,India
2016,9159517,Samudera,Bulk Carrier,37846,30277,1997,Djibouti,,Alfa Ship Trading LLC  ,United States of America,Alfa Ship Trading LLC  ,Alfa Ship Trading LLC  ,United States of America,Chittagong,Bangladesh
2016,9125906,Genco Marine ,Bulk Carrier,26040,20832,1996,Hong Kong,,Genco Shipping & Trading Limited  ,United States of America,Genco Ship Management LLC  ,Genco Marine Limited  ,Hong Kong,Gadani,Pakistan
2016,9101065,Nouria,Bulk Carrier,31660,25328,1995,St. Kitts-Nevis,,Saqr Logisitics ,United Arab Emirates,Saqr Logisitics ,Al Safarini Quarries LLC ,United Arab Emirates,Gadani,Pakistan
2016,9070034,Marc,Fully Cellular Containership,16282,13026,1994,St. Vincent & Grenadines,,Interworld Shipping Agency LLC ,United Arab Emirates,Interworld Shipping Agency LLC ,Northern Shipping Limited ,St. Vincent & Grenadines,Alang,India
2016,7206378,Nawal III,General Cargo,2222,1778,1972,Tanzania,,Jubba General Trading Company LLC ,United Arab Emirates,Jubba General Trading Company LLC ,Jubba General Trading Company LLC ,United Arab Emirates,Alang,India
2016,9187332,Baleen,Fully Cellular Containership,24724,19779,1999,Liberia,,SeaChange Maritime LLC  ,United States of America,Seachange Maritime (Singapore) Private Limited  ,Adams Key Limited  ,Liberia,Alang,India
2016,8755247,Sedneth 701,Drill Platform,13642,10914,1973,Liberia,,Transocean Incorporated ,United States of America,Transocean Offshore Deepwater Drilling Incorporated ,Transocean Offshore Gulf of Guinea VI Limited ,British Virgin Islands,Aliaga,Turkey
2016,8755118,Sedco 702,Drill Platform,16881,13505,1973,Liberia,,Transocean Incorporated ,United States of America,Transocean Offshore Deepwater Drilling Incorporated ,Transocean Offshore Gulf of Guinea II ,Liberia,Aliaga,Turkey
2016,8756320,Transocean Winner,Drill Platform,17580,14064,1983,Marshall Islands,,Transocean Incorporated ,United States of America,Transocean Offshore Deepwater Drilling Incorporated ,Transocean Offshore International Ventures Limited ,India,Aliaga,Turkey
2016,7112890,Deepwater Navigator,Drill Ship,14344,11475,1971,Marshall Islands,,Transocean Incorporated  ,United States of America,Transocean Offshore Deepwater Drilling Incorporated  ,Transocean Drilling Offshore S.a.r.l.  ,Marshall Islands,Aliaga,Turkey
2016,7714313,Clipper,Drill Ship,15855,12684,1977,Palau,,Diamond Offshore Drilling Incorporated ,United States of America,Diamond Offshore Services Company ,Diamond Offshore Services Company ,United States of America,Alang,India
2016,9215684,Stewart,Fully Cellular Containership,40085,32068,2001,Palau,,SeaChange Limited,United States of America,unknown ,unknown,Liberia,Chittagong,Bangladesh
2016,9072501,Ronda Carrier,Reefer,8520,6816,1993,Panama,,Fresh Del Monte Produce Inc ,United States of America,Fresh Del Monte Produce Inc ,Valencia Shipping Corporation ,Cayman Islands,Aliaga,Turkey
2016,9010125,Western Pride ,Seismographic Research,2945,2356,1991,Panama,,Schlumberger Limited   ,United States of America,WesternGeco AS  ,Gecoship AS  ,Norway,Frederikshavn,Denmark
2016,7616767,Gil,Pipe Layer,10568,8454,1978,St. Kitts-Nevis,,McDermott Incorporated  ,United States of America,J. Ray McDermott Canada Limited ,McDermott Gulf Operating Company Incorporated  ,United States of America,Alang,India
2016,8109668,Charleston-I,Chemical Tanker,31452,25162,1983,St. Kitts-Nevis,,U.S. Shipping Partners LP,United States of America,U.S. Shipping Partners LP,USCS Charleston LLC ,United States of America,Alang,India
2016,7014385,Putford Puffin,Offshore Safety,661,529,1970,United Kingdom,,SEACOR Holdings Incorporated ,United States of America,SEACOR Marine (International) Limited & Southern North Sea (SEACOR SNS) ,Boston Putford Offshore Safety Limited ,United Kingdom,Grenaa,Denmark
2016,7393626,Putford Apollo,Offshore Safety,868,694,1975,United Kingdom,,SEACOR Holdings Incorporated ,United States of America,SEACOR Marine (International) Limited & Southern North Sea (SEACOR SNS) ,Boston Putford Offshore Safety Limited ,United Kingdom,Grenaa,Denmark
2016,9193630,Lads 1,Drill Ship,29847,23878,1988,St. Kitts-Nevis,,ENSCO Plc  ,United Kingdom,Pride Internationa Inc,Martin Maritime Limited,Marshall Islands,Alang,India
2016,8112550,Ocean Discovery,Seismographic Research,3705,2964,1983,United Kingdom,,Gardline Shipping Limited  ,United Kingdom,Gardline Shipping Limited  ,Carl Konows  ,Norway,Dordrecht,Netherlands
2016,8205656,Grampian Protector,Standby Safety Vessel,573,458,1983,United Kingdom,,George Craig & Sons Limited,United Kingdom,George Craig & Sons Limited,George Craig & Sons Limited,United Kingdom,Grenaa,Denmark
2016,8313661,Capt. Steven L.Bennett,Bulk Carrier With Container Capacity,29226,23381,1984,United States of America,,Sealift Incorporated ,United States of America,Sealift Incorporated ,Sealift Incorporated ,United States of America,Alang,India
2016,8751021,Transocean Driller,Drill Platform,15606,12485,1991,Vanuatu,,Transocean Incorporated ,United States of America,Transocean Offshore Deepwater Drilling Incorporated ,Transocean Drilling Offshore S.a.r.l. ,Marshall Islands,Aliaga,Turkey
2016,8754891,GSF Rig 135,Drill Platform,13694,10955,1983,Vanuatu,,Transocean Incorporated  ,United States of America,Transocean Incorporated  ,GlobalSantaFe International Drilling Incorporated  ,United States of America,Aliaga,Turkey
2016,8752025,Transocean John Shaw,Drill Platform,15425,12340,1982,Vanuatu,,Transocean Incorporated  ,United States of America,Transocean Offshore Deepwater Drilling Incorporated  ,Caledonia Offshore Drilling Shaw Limited  ,Cayman Islands,Aliaga,Turkey
2016,8752415,GSF Grand Banks,Drill Ship,15923,12738,1984,Vanuatu,,Transocean Incorporated  ,United States of America,Transocean Incorporated  ,GlobalSantaFe Overseas Limited  ,Panama,Aliaga,Turkey
2016,8308812,Ismail Deeb,Bulk Carrier,17056,13645,1984,Belize,,Unknown owners,Unknown,Unknown owners,Logan Shipholding Company ,Marshall Islands,Gadani,Pakistan
2016,8607957,Lan Hai Chuang Xin ,Bulk Carrier,39539,31631,1989,China,,Unknown owners,Unknown,Unknown owners,Unknown owners,Unknown,Alang,India
2016,8308874,Mevlana,Bulk Carrier,22556,18045,1984,Cook Islands,,Unknown owners,Unknown,Unknown owners,Bosphorus Maritime and International Trade Company Limited  ,Vanuatu,Gadani,Pakistan
2016,7905273,NSO Champion,Supply,2501,2001,1979,Cook Islands,,Unknown owners,Unknown,Unknown owners,Nor Sea PSV AS ,Norway,Aliaga,Turkey
2016,7515377,Jedana,Anchor Handling Tug/Supply,1368,1094,1977,Equatorial Guinea,,Unknown owners,Unknown,Unknown owners,Unknown owners,Unknown,Alang,India
2016,8214516,UI Jibong,General Cargo,1292,1034,1983,Korea (North),,Unknown owners,Unknown,Unknown owners,Unknown owners,Unknown,Jiangyin,China
2016,7633399,Shuttle 1,General Cargo With Container Capacity,2581,2065,1977,Lebanon,,Unknown owners,Unknown,Unknown owners,Terminal 21 SAL ,Lebanon,Aliaga,Turkey
2016,9045900,Go Pub,Bulk Carrier,38105,30484,1993,Liberia,,Unknown owners,Unknown,Unknown owners,GO Pub Shipping S.A. ,Liberia,Gadani,Pakistan
2016,8018039,Sentinel II,Bulk Carrier,34353,27482,1982,Liberia,,Alcoa Steamship Company Inc ,United States of America,Alcoa Steamship Company Inc ,Lib-Ore Steamship Company Incorporated ,Liberia,Xinhui,China
2016,9030993,Progress,Crude Oil Tanker,159766,127813,1994,Liberia,,GMS Leadership ,United States of America,GMS Leadership ,Vincente Investments Incorporated ,St. Kitts-Nevis,Chittagong,Bangladesh
2016,6608608,Noble Discoverer,Drill Ship,14051,11241,1966,Liberia,,Noble Corporation ,United States of America,Frontier Drilling ASA ,Noble Drilling International GmbH ,Switzerland,Alang,India
2016,9121326,Ocean Queen,Bulk Carrier,85286,68229,1996,Liberia,,Unknown owners,Unknown,Unknown owners,Keaton Shipholding Company  ,Liberia,Gadani,Pakistan
2016,8602476,Bold Challenger,Bulk Ore Carrier,112895,90316,1988,Liberia,,Unknown owners,Unknown,Unknown owners,Abu Dhabi Shipping Incorporated  ,Liberia,Gadani,Pakistan
2016,9105645,Taroko,Bulk Carrier,63253,50602,1996,Malta,,Unknown owners,Unknown,Unknown owners,Andraste Navigation Corporation ,Marshall Islands,Alang,India
2016,9149316,RT Aegir,Fully Cellular Containership,25608,20486,1997,Marshall Islands,,Unknown owners,Unknown,Unknown owners,RT Aegir Limited ,Marshall Islands,Alang,India
2016,7500451,Lucky Star,Passenger Ro/Ro,14458,11566,1976,Marshall Islands,,Unknown owners,Unknown,Unknown owners,Velenio Shipping Company Limited ,Cyprus,Aliaga,Turkey
2016,8605193,Mohammed H.,General Cargo,5561,4449,1986,Moldova,,Unknown owners,Unknown,Unknown owners,Unknown owners,Unknown,Alang,India
2016,8126800,Fiskela,Bulk Carrier,8431,6745,1982,Palau,,Unknown owners,Unknown,Unknown owners,Sea Rose Shipping Incorporated  ,Liberia,Gadani,Pakistan
2016,8508917,Salzgitter,Vehicle Carrier,34960,27968,1987,Panama,,Unknown owners,Unknown,Unknown owners,Unknown owners,Unknown,Chittagong,Bangladesh
2016,9074145,He Fu Star,Bulk Carrier,75440,60352,1994,Panama,,Unknown owners,Unknown,Unknown owners,Kongway Shipping Limited ,Hong Kong,Chittagong,Bangladesh
2016,9105566,Orient Rich,Bulk Carrier,36559,29247,1995,Panama,,Unknown owners,Unknown,Unknown owners,Grand Cheer Shipping Limited  ,Hong Kong,Gadani,Pakistan
2016,8400567,Ocean Whisper,Bulk Carrier,16582,13266,1986,Panama,,Unknown owners,Unknown,Unknown owners,Fairlight Shipping S.A.  ,Liberia,Gadani,Pakistan
2016,9003598,Jai Krishna,General Cargo,5845,4676,1990,Panama,,Unknown owners,Unknown,Unknown owners,RK Shipping & Trading Company Private Limited  ,Singapore,Alang,India
2016,8409977,M. Tide Salvage 1 ,Tug ,1725,1380,1990,Panama,,Unknown owners,Unknown,Unknown owners,Salvage Total Service S.A.  ,Singapore,Alang,India
2016,8919922,Courage,Vehicle Carrier,52288,41830,1991,United States of America,,American Roll-On Roll-Off Carrier LLC ,United States of America,American Roll-On Roll-Off Carrier LLC ,Fidelio Limited Partnership Incorporated ,United States of America,Aliaga,Turkey
2016,7326233,Trader,Fully Cellular Containership,28212,22570,1973,United States of America,,Horizon Lines LLC ,United States of America,Horizon Lines LLC ,Horizon Lines LLC ,United States of America,Alang,India
2016,8026799,Energy Enterprise,Bulk Carrier,28250,22600,1983,United States of America,,International Shipholding Corporation (ISC)  ,United States of America,International Shipholding Corporation (ISC)  ,Enterprise Ship Company Incorporated  ,United States of America,Alang,India
2016,8029595,Cyclone,Anchor Handling Fire Fighting Tug/Supply,863,690,1981,Panama,,Unknown owners,Unknown,Unknown owners,Cyclone Anchorhandling & Towage S.A. ,Panama,Aliaga,Turkey
2016,7612527,Russa,General Cargo With Container Capacity,1926,1541,1980,Russia,,Unknown owners,Unknown,Unknown owners,Namba Shipping And Trading Limited ,St. Vincent & Grenadines,Aliaga,Turkey
2016,8307662,Mallia,Bulk Carrier With Container Capacity,17879,14303,1984,Sierra Leone,,Unknown owners,Unknown,Unknown owners,Sung Shipping Limited  ,Marshall Islands,Alang,India
2016,8216148,Armor Y. ,General Cargo With Container Capacity,6483,5186,1985,Sierra Leone,,Unknown owners,Unknown,Unknown owners,Armor Shipping Company  ,Marshall Islands,Gadani,Pakistan
2016,8000305,Majed and Randy,General Cargo,3905,3124,1980,Sierra Leone,,Unknown owners,Unknown,Unknown owners,Unknown owners,Unknown,Aliaga,Turkey
2016,5133979,Catherine III ,General Cargo,5675,4540,1962,Sierra Leone,,Unknown owners,Unknown,Unknown owners,Unknown owners,Unknown,Aliaga,Turkey
2016,8897045,Sevgi,General Cargo,1785,1428,1988,Sierra Leone,,Unknown owners,Unknown,Unknown owners,Unknown owners,Unknown,Aliaga,Turkey
2016,8314782,Daisy,Bulk Carrier,35119,28095,1984,St. Kitts-Nevis,,Unknown owners,Unknown,Unknown owners,Natalia Shipping Limited ,St. Kitts-Nevis,Gadani,Pakistan
2016,7405651,Med Glory,General Cargo,2300,1840,1977,Tanzania,,Unknown owners,Unknown,Unknown owners,Med Glory Shipping Company SA ,Marshall Islands,Alang,India
2016,8878037,Santa Maria,General Cargo,657,526,1969,Tanzania,,Unknown owners,Unknown,Unknown owners,New Jade Corporation  ,Panama,Aliaga,Turkey
2016,8883886,Pearl,General Cargo,2457,1966,1971,Tanzania,,Unknown owners,Unknown,Unknown owners,Unknown owners,Unknown,Aliaga,Turkey
2016,8106666,Thigayu,General Cargo,5629,4503,1982,Thailand,,Unknown owners,Unknown,Unknown owners,Jieda Shipping Company Limited ,Thailand,Chittagong,Bangladesh
2016,7801324,African 4,Bulk Carrier,15710,12568,1978,Togo,,Unknown owners,Unknown,Unknown owners,African Diamond Marine Limited ,Togo,Alang,India
2016,9056387,Camocim,Bulk Carrier,26911,21529,1996,Liberia,,Unknown owners,Unknown,Unknown owners,Unknown owners,Unknown,Chittagong,Bangladesh
2016,9106601,Leora,Bulk Carrier,77135,61708,1995,Liberia,,Unknown owners,Unknown,Unknown owners,Flamingo Marine Limited ,Ukraine,Chittagong,Bangladesh
2016,9071416,GO Skar,Bulk Carrier,25885,20708,1994,Liberia,,Unknown owners,Unknown,Unknown owners,GO Skar Shipping S.A.  ,Liberia,Chittagong,Bangladesh
2016,9146807,Tivoli,Bulk Carrier,17879,14303,1997,Panama,,Wisdom Marine Lines Company Limited  ,Cayman Islands,Wisdom Marine Lines Company Limited  ,Lion Maritime S.A.  ,Taiwan,Chittagong,Bangladesh
2016,9120750,Yuehe,Fully Cellular Containership,65140,52112,1997,China,,China COSCO Shipping Corporation Limited ,China,Shanghai Panasia Shipping Company Limited ,Shanghai Panasia Shipping Company Limited ,China,Jiangyin,China
2016,9139012,Hanihe,Fully Cellular Containership,36772,29418,1997,China,,China COSCO Shipping Corporation Limited ,China,Shanghai Panasia Shipping Company Limited ,Shanghai Panasia Shipping Company Limited ,China,Zhoushan,China
2016,9139050,Yu Gu He,Fully Cellular Containership,36772,29418,1997,China,,China COSCO Shipping Corporation Limited ,China,Shanghai Panasia Shipping Company Limited ,Shanghai Panasia Shipping Company Limited ,China,Zhoushan,China
2016,8512970,Swan Arrow,Bulk Carrier With Container Capacity,28805,23044,1987,Bahamas,,Gearbulk Holding Limited ,Bermuda,Gearbulk Holding Limited ,Gearbulk Shipowning Limited ,Bermuda,Alang,India
2016,8512968,Tsuru Arrow,Bulk Carrier With Container Capacity,28805,23044,1987,Bahamas,,Gearbulk Holding Limited  ,Bermuda,Gearbulk Holding Limited  ,Gearbulk Shipowning Limited  ,Bermuda,Alang,India
2016,8308159,Harefield,General Cargo With Container Capacity,27818,22254,1985,Bahamas,,Gearbulk Holding Limited  ,Bermuda,Gearbulk Holding Limited  ,Gearbulk Shipowning Limited  ,Bermuda,Alang,India
2016,9113915,Berge Matterhorn,Bulk Carrier,87743,70194,1996,Isle of Man,,Berge Bulk Limited ,Bermuda,Berge Bulk (Norway) AS ,Dillingham Company S.A. ,Isle of Man,Chittagong,Bangladesh
2016,28027,Siteam Anja,Combined Chemical And Oil Tanker,28027,22422,1997,Marshall Islands,,Team Tankers International Limited ,Bermuda,Team Tankers Management AS ,Team Tankers Deep Sea Limited ,Bermuda,Aliaga,Turkey
2016,9042221,Renuar,Bulk Carrier,38520,30816,1993,Panama,,Excel Maritime Carriers Limited ,Bermuda,Excel Maritime Carriers Limited ,Candy Enterprises Incorporated ,Greece,Gadani,Pakistan
2016,5203554,Searcher,Drill Ship,13469,10775,1959,St. Kitts-Nevis,,Northern Offshore Limited,Bermuda,Jet Drilling (S) Private Limited ,Jet Shipping Limited ,St. Vincent & Grenadines,Alang,India
2016,8301826,Avras,Product Tanker,19290,15432,1992,Djibouti,,Petroleo Brasileiro S.A. - PETROBRAS & Departamento de Transporte - DETRAN ,Brazil,Petrobras Transporte S.A. (TRANSPETRO) ,Petrobras Transporte S.A. (TRANSPETRO) ,Brazil,Alang,India
2016,8316223,Bashundhara 2,Bulk Carrier,27535,22028,1986,Bangladesh,,Bashundhara Group ,Bangladesh,Bashundhara Logistics Limited ,East West Property Development (Private) Limited ,Bangladesh,Chittagong,Bangladesh
2016,8318037,Xin Yin He,Fully Cellular Containership,19237,15390,1984,China,,China COSCO Shipping Corporation Limited ,China,Shanghai Panasia Shipping Company Limited ,Shanghai Panasia Shipping Company Limited ,China,Xinhui,China
2016,9055993,Feng Shan Hai,Bulk Carrier,38603,30882,1994,China,,China COSCO Shipping Corporation Limited ,China,COSCO Bulk Carrier Company Limited ,COSCO Bulk Carrier Company Limited ,China,Jiangyin,China
2016,9139000,Buyihe,Fully Cellular Containership,36772,29418,1997,China,,China COSCO Shipping Corporation Limited ,China,Shanghai Panasia Shipping Company Limited ,Shanghai Panasia Shipping Company Limited ,China,Xinhui,China
2016,9175066,Water,Bulk Carrier,85695,68556,1999,Niue,,CMB N.V. S.A. ,Belgium,Bocimar Belgium N.V. ,Bocimar Belgium N.V. ,,Chittagong,Bangladesh
2016,6829795,Sanderus,Trailing Suction Hopper Dredger,4740,3792,1967,Mauritius,,Jan De Nul Group ,Belgium,Port Louis Maritime Corporation Limited ,Port Louis Maritime Corporation Limited ,Mauritius,Ghent,Belgium
2016,9292242,Bull Hunter,Fully Cellular Containership,54519,43615,2004,Liberia,,Delphis N.V. ,Belgium,Delphis N.V. ,Bull Hunter Limited ,Hong Kong,Chittagong,Bangladesh
2016,9292254,Bear Hunter,Fully Cellular Containership,54519,43615,2004,Hong Kong,,Delphis N.V. ,Belgium,Delphis N.V. ,Bear Hunter Limited ,Hong Kong,Chittagong,Bangladesh
2016,7611602,Banglar Kakoli,General Cargo With Container Capacity,12521,10017,1979,Bangladesh,,Government of Bangladesh  ,Bangladesh,Bangladesh Shipping Corporation  ,Bangladesh Shipping Corporation  ,Bangladesh,Chittagong,Bangladesh
2016,7623904,Seahorse Spirit ,Diving Support,2090,1672,1980,Tuvalu,,Commonwealth Government of Australia  ,Australia,DMS Maritime Proprietary Limited  ,DMS Maritime Proprietary Limited  ,Australia,Alang,India
2016,8509117,UK Sea,Bulk Carrier,23262,18610,1988,Togo,,Alcoa of Australia Limited  ,Australia,Alcoa of Australia Limited  ,Alcoa of Australia Limited  ,Australia,Gadani,Pakistan
2016,7382770,Austral Leader II,Trawler,1045,836,1975,Australia,,Austral Fisheries Proprietary Limited  ,Australia,Austral Fisheries Proprietary Limited  ,Austral Fisheries Proprietary Limited  ,Australia,Alang,India
2016,8203309,Cent,Bulk Carrier With Container Capacity,13004,10403,1982,Palau,,Maritima Maruba SCA (Sociedad en Comandita por Acciones) ,Argentina,Maritima Maruba SCA (Sociedad en Comandita por Acciones) ,Maritima Maruba SCA (Sociedad en Comandita por Acciones) ,Argentina,Alang,India
2016,8808537,Trident  ,Product Tanker,19034,15227,1997,Djibouti,,Trans-Ona S.A.M.C.I.F.  ,Argentina,Trans-Ona S.A.M.C.I.F.  ,Trans-Ona S.A.M.C.I.F.  ,Argentina,Gadani,Pakistan
2016,8706088,Luena ,Combined Chemical And Oil Tanker,22733,18186,1990,Niue,,Sociedade Nacional de Combustiveis de Angola EP (SONANGOL)  ,Angola,Sociedade Nacional de Combustiveis de Angola EP (SONANGOL)  ,SONANGOL Shipping Ngol Luena  ,Malta,Gadani,Pakistan
2016,7125196,Frosina,General Cargo,2757,2206,1971,San Marino,,Globex Sh P K ,Albania,Globex Sh P K ,Globex Sh P K ,Albania,Aliaga,Turkey
2016,8415964,Ore Timbopeba,Bulk Ore Carrier,100070,80056,1986,Liberia,,Vale SA (formerly Companhia Vale do Rio Doce) ,Brazil,Seamar Shipping Corporation ,Seamar Shipping Corporation ,Liberia,Chittagong,Bangladesh
2016,6816607,Mari,Bulk Carrier,17820,14256,1968,Sierra Leone,,Algoma Central Corporation  ,Canada,Algoma Central Corporation  ,Algoma Central Corporation  ,Canada,Aliaga,Turkey
2022,8910067,OCEAN 02,Pipe Carrier,2999,2399.2,1990,Panama,,Unknown,Unknown,MB Marine Pte Ltd,Ocean Eight Marine Pte Ltd,Singapore,Chittagong,Bangladesh
2022,9059054,CATADEAL 1,Passenger/Ro-Ro Ship (Vehicles),3265,2612,1994,Unknown,Uruguay,Balearia Eurolineas Maritimas,Uruguay,Buque Bus Espana SAU,Los Cipreses SA,Uruguay,Montevideo,Uruguay
2022,8996138,DA WANG,Fishing Vessel,637,509.6,2001,Vanuatu,,Yong Feng Fishery Co Ltd,Vanuatu,Yong Feng Fishery Co Ltd,Yong Feng Fishery Co Ltd,Vanuatu,Busan,Korea (South)
2022,7125108,LAS AVES,Fishing Vessel,1558,1246.4,1972,Venezuela,,Global Tuna CA,Venezuela,Global Tuna CA,Global Tuna CA,Venezuela,Unknown,Panama
2022,8667725,NGOC MINH 27-BIDV,General Cargo Ship,999,518,2009,Vietnam,,BIDV Bank for Investment,Vietnam,Ngoc Minh Chinh Shpg Co Ltd,BIDV-SuMi Trust Leasing Co,Vietnam,Unknown,Vietnam
2022,8666276,BINH NGUYEN 36-BLC,General Cargo Ship,999,519,2007,Vietnam,,BIDV Bank for Investment,Vietnam,HKK Shipping JSC,BIDV-SuMi Trust Leasing Co,Vietnam,Unknown,Vietnam
2022,8820171,PETROGAS 05,LPG Tanker,999,904,1989,Vietnam,,Opec Petrol Transportation Co,Vietnam,Opec Petrol Transportation Co,Opec Petrol Transportation Co,Vietnam,Chittagong,Bangladesh
2022,9124744,LADY MARGAUX,LPG Tanker,3516,2812.8,1995,Panama,,Sellan Gas Co Ltd,Vietnam,Nhat Viet Transportation Corp,Sellan Gas Co Ltd,Vietnam,Alang,India
2022,9253064,SOTHYS,Crude Oil Tanker,58166,46532.8,2003,Vietnam,,Thien An Hoa Binh Co Ltd,Vietnam,Thien An Hoa Binh Co Ltd,Thien An Hoa Binh Co Ltd,Vietnam,Gadani,Pakistan
2022,8665959,MARY 09,General Cargo Ship,999,515,2008,Vietnam,,Vinh Hong Ha Shipping Co Ltd,Vietnam,Vinh Hong Ha Shipping Co Ltd,Vinh Hong Ha Shipping Co Ltd,Vietnam,Unknown,Vietnam
2022,8017815,ROAR,"FPSO, Oil",71142,56913.6,1981,St Kitts & Nevis,Singapore,BW Offshore Ltd,Bermuda,BW Offshore Singapore Pte Ltd,BW Umuroa Pte Ltd,Singapore,Alang,India
2022,8617093,INDOIA,Products Tanker,25803,20642.4,1996,Gabon,Brazil,PETROBRAS,Brazil,TRANSPETRO,PETROBRAS,Brazil,Chittagong,Bangladesh
2022,8421171,RAJA,Crude/Oil Products Tanker,35845,28676,1993,St Kitts & Nevis,Brazil,PETROBRAS,Brazil,TRANSPETRO,PETROBRAS,Brazil,Alang,India
2022,8754073,BRAS XV,"Production Platform, semi submersible",13155,10524,1983,St Kitts & Nevis,Marshall Islands,PETROBRAS,Brazil,PETROBRAS,PETROBRAS,Brazil,Alang,India
2022,9183283,SONG,Shuttle Tanker,80086,64068.8,2000,St Kitts & Nevis,Bahamas,PETROBRAS,Brazil,TRANSPETRO,Transpetro International BV,Brazil,Alang,India
2022,8754009,BRAS VII,"Production Platform, semi submersible",10240,8192,1977,St Kitts & Nevis,Panama,PETROBRAS,Brazil,PETROBRAS,PETROBRAS,Brazil,Alang,India
2022,7911521,LOUISIANA,"Drilling Rig, semi Submersible",15164,12131.2,1982,Palau,Liberia,Petroserv SA,Brazil,Ventura Petroleo Ltda,Louisiana Overseas,British Virgin Islands,Alang,India
2022,6905745,POLAR S,Passenger/Cruise,4998,3998.4,1969,Unknown,,3264741 Nova Scotia Ltd,Canada,3264741 Nova Scotia Ltd,3264741 Nova Scotia Ltd,Canada,Aliaga,Turkey
2022,9041253,Y HARMONY,Passenger/Cruise,70538,56430.4,1994,Panama,,Century Harmony Cruise Ltd,China,Century Harmony Cruise Ltd,Century Harmony Cruise Ltd,Marshall Islands,Gadani,Pakistan
2022,9203760,SONANGOL LUANDA,Crude Oil Tanker,81230,64984,2000,Bahamas,,SONANGOL,Angola,SONANGOL,Sonangol Shipping Luanda Ltd,Bahamas,Alang,India
2022,9180114,SONANGOL GIRASSOL,Crude Oil Tanker,81230,64984,2000,Bahamas,,SONANGOL,Angola,SONANGOL,Sonangol Shipping Girassol Ltd,Bahamas,Chittagong,Bangladesh
2022,8303616,F. LONLINE,Chemical/Products Tanker,4301,3440.8,1983,Belize,,He J,China,Brilliant Trade International,Brilliant Trade International,Hong Kong,Fujian,China  
