BUILT,PREVIOUS_FLAG,RO_COUNTRY,TYPE,REGISTERED_OWNER,GT,IMO,ARRIVAL,COMMERCIAL_OPERATOR,LDT,BO_COUNTRY,COUNTRY,YEAR,LAST_FLAG,BENEFICIAL_OWNER,PLACE,NAME
1983.0,,United States of America,Chemical Tanker,USCS Charleston LLC ,31452,8109668,22-Dec,U.S. Shipping Partners LP,25162.0,United States of America,India,2016,St. Kitts-Nevis,U.S. Shipping Partners LP,Alang,Charleston-I
1970.0,,United Kingdom,Offshore Safety,Boston Putford Offshore Safety Limited ,661,7014385,05-Sep,SEACOR Marine (International) Limited & Southern North Sea (SEACOR SNS) ,529.0,United States of America,Denmark,2016,United Kingdom,SEACOR Holdings Incorporated ,Grenaa,Putford Puffin
1975.0,,United Kingdom,Offshore Safety,Boston Putford Offshore Safety Limited ,868,7393626,20-Sep,SEACOR Marine (International) Limited & Southern North Sea (SEACOR SNS) ,694.0,United States of America,Denmark,2016,United Kingdom,SEACOR Holdings Incorporated ,Grenaa,Putford Apollo
1988.0,,Marshall Islands,Drill Ship,Martin Maritime Limited,29847,9193630,21-Sep,Pride Internationa Inc,23878.0,United Kingdom,India,2016,St. Kitts-Nevis,ENSCO Plc  ,Alang,Lads 1
1983.0,,Norway,Seismographic Research,Carl Konows  ,3705,8112550,31-Mar,Gardline Shipping Limited  ,2964.0,United Kingdom,Netherlands,2016,United Kingdom,Gardline Shipping Limited  ,Dordrecht,Ocean Discovery
1983.0,,United Kingdom,Standby Safety Vessel,George Craig & Sons Limited,573,8205656,21-Jan,George Craig & Sons Limited,458.0,United Kingdom,Denmark,2016,United Kingdom,George Craig & Sons Limited,Grenaa,Grampian Protector
1984.0,,United States of America,Bulk Carrier With Container Capacity,Sealift Incorporated ,29226,8313661,25-Mar,Sealift Incorporated ,23381.0,United States of America,India,2016,United States of America,Sealift Incorporated ,Alang,Capt. Steven L.Bennett
1991.0,,Marshall Islands,Drill Platform,Transocean Drilling Offshore S.a.r.l. ,15606,8751021,02-Dec,Transocean Offshore Deepwater Drilling Incorporated ,12485.0,United States of America,Turkey,2016,Vanuatu,Transocean Incorporated ,Aliaga,Transocean Driller
1983.0,,United States of America,Drill Platform,GlobalSantaFe International Drilling Incorporated  ,13694,8754891,24-May,Transocean Incorporated  ,10955.0,United States of America,Turkey,2016,Vanuatu,Transocean Incorporated  ,Aliaga,GSF Rig 135
1982.0,,Cayman Islands,Drill Platform,Caledonia Offshore Drilling Shaw Limited  ,15425,8752025,24-May,Transocean Offshore Deepwater Drilling Incorporated  ,12340.0,United States of America,Turkey,2016,Vanuatu,Transocean Incorporated  ,Aliaga,Transocean John Shaw
1984.0,,Panama,Drill Ship,GlobalSantaFe Overseas Limited  ,15923,8752415,01-Jul,Transocean Incorporated  ,12738.0,United States of America,Turkey,2016,Vanuatu,Transocean Incorporated  ,Aliaga,GSF Grand Banks
1984.0,,Marshall Islands,Bulk Carrier,Logan Shipholding Company ,17056,8308812,22-Dec,Unknown owners,13645.0,Unknown,Pakistan,2016,Belize,Unknown owners,Gadani,Ismail Deeb
1989.0,,Unknown,Bulk Carrier,Unknown owners,39539,8607957,19-Apr,Unknown owners,31631.0,Unknown,India,2016,China,Unknown owners,Alang,Lan Hai Chuang Xin 
1984.0,,Vanuatu,Bulk Carrier,Bosphorus Maritime and International Trade Company Limited  ,22556,8308874,05-Aug,Unknown owners,18045.0,Unknown,Pakistan,2016,Cook Islands,Unknown owners,Gadani,Mevlana
1979.0,,Norway,Supply,Nor Sea PSV AS ,2501,7905273,21-Nov,Unknown owners,2001.0,Unknown,Turkey,2016,Cook Islands,Unknown owners,Aliaga,NSO Champion
1977.0,,Unknown,Anchor Handling Tug/Supply,Unknown owners,1368,7515377,04-Jul,Unknown owners,1094.0,Unknown,India,2016,Equatorial Guinea,Unknown owners,Alang,Jedana
1983.0,,Unknown,General Cargo,Unknown owners,1292,8214516,11-Oct,Unknown owners,1034.0,Unknown,China,2016,Korea (North),Unknown owners,Jiangyin,UI Jibong
1977.0,,Lebanon,General Cargo With Container Capacity,Terminal 21 SAL ,2581,7633399,01-Nov,Unknown owners,2065.0,Unknown,Turkey,2016,Lebanon,Unknown owners,Aliaga,Shuttle 1
1993.0,,Liberia,Bulk Carrier,GO Pub Shipping S.A. ,38105,9045900,01-Dec,Unknown owners,30484.0,Unknown,Pakistan,2016,Liberia,Unknown owners,Gadani,Go Pub
1982.0,,Liberia,Bulk Carrier,Lib-Ore Steamship Company Incorporated ,34353,8018039,25-Jan,Alcoa Steamship Company Inc ,27482.0,United States of America,China,2016,Liberia,Alcoa Steamship Company Inc ,Xinhui,Sentinel II
1994.0,,St. Kitts-Nevis,Crude Oil Tanker,Vincente Investments Incorporated ,159766,9030993,20-Oct,GMS Leadership ,127813.0,United States of America,Bangladesh,2016,Liberia,GMS Leadership ,Chittagong,Progress
1966.0,,Switzerland,Drill Ship,Noble Drilling International GmbH ,14051,6608608,09-Mar,Frontier Drilling ASA ,11241.0,United States of America,India,2016,Liberia,Noble Corporation ,Alang,Noble Discoverer
1996.0,,Liberia,Bulk Carrier,Keaton Shipholding Company  ,85286,9121326,14-Apr,Unknown owners,68229.0,Unknown,Pakistan,2016,Liberia,Unknown owners,Gadani,Ocean Queen
1988.0,,Liberia,Bulk Ore Carrier,Abu Dhabi Shipping Incorporated  ,112895,8602476,24-Mar,Unknown owners,90316.0,Unknown,Pakistan,2016,Liberia,Unknown owners,Gadani,Bold Challenger
1996.0,,Marshall Islands,Bulk Carrier,Andraste Navigation Corporation ,63253,9105645,25-Feb,Unknown owners,50602.0,Unknown,India,2016,Malta,Unknown owners,Alang,Taroko
1997.0,,Marshall Islands,Fully Cellular Containership,RT Aegir Limited ,25608,9149316,01-Dec,Unknown owners,20486.0,Unknown,India,2016,Marshall Islands,Unknown owners,Alang,RT Aegir
1976.0,,Cyprus,Passenger Ro/Ro,Velenio Shipping Company Limited ,14458,7500451,03-Oct,Unknown owners,11566.0,Unknown,Turkey,2016,Marshall Islands,Unknown owners,Aliaga,Lucky Star
1986.0,,Unknown,General Cargo,Unknown owners,5561,8605193,11-Nov,Unknown owners,4449.0,Unknown,India,2016,Moldova,Unknown owners,Alang,Mohammed H.
1982.0,,Liberia,Bulk Carrier,Sea Rose Shipping Incorporated  ,8431,8126800,24-Sep,Unknown owners,6745.0,Unknown,Pakistan,2016,Palau,Unknown owners,Gadani,Fiskela
1987.0,,Unknown,Vehicle Carrier,Unknown owners,34960,8508917,13-Dec,Unknown owners,27968.0,Unknown,Bangladesh,2016,Panama,Unknown owners,Chittagong,Salzgitter
1994.0,,Hong Kong,Bulk Carrier,Kongway Shipping Limited ,75440,9074145,14-Mar,Unknown owners,60352.0,Unknown,Bangladesh,2016,Panama,Unknown owners,Chittagong,He Fu Star
1995.0,,Hong Kong,Bulk Carrier,Grand Cheer Shipping Limited  ,36559,9105566,31-Mar,Unknown owners,29247.0,Unknown,Pakistan,2016,Panama,Unknown owners,Gadani,Orient Rich
1986.0,,Liberia,Bulk Carrier,Fairlight Shipping S.A.  ,16582,8400567,03-Aug,Unknown owners,13266.0,Unknown,Pakistan,2016,Panama,Unknown owners,Gadani,Ocean Whisper
1990.0,,Singapore,General Cargo,RK Shipping & Trading Company Private Limited  ,5845,9003598,14-Sep,Unknown owners,4676.0,Unknown,India,2016,Panama,Unknown owners,Alang,Jai Krishna
1990.0,,Singapore,Tug ,Salvage Total Service S.A.  ,1725,8409977,04-Jun,Unknown owners,1380.0,Unknown,India,2016,Panama,Unknown owners,Alang,M. Tide Salvage 1 
1991.0,,United States of America,Vehicle Carrier,Fidelio Limited Partnership Incorporated ,52288,8919922,28-Mar,American Roll-On Roll-Off Carrier LLC ,41830.0,United States of America,Turkey,2016,United States of America,American Roll-On Roll-Off Carrier LLC ,Aliaga,Courage
1973.0,,United States of America,Fully Cellular Containership,Horizon Lines LLC ,28212,7326233,08-Jan,Horizon Lines LLC ,22570.0,United States of America,India,2016,United States of America,Horizon Lines LLC ,Alang,Trader
1983.0,,United States of America,Bulk Carrier,Enterprise Ship Company Incorporated  ,28250,8026799,22-Jul,International Shipholding Corporation (ISC)  ,22600.0,United States of America,India,2016,United States of America,International Shipholding Corporation (ISC)  ,Alang,Energy Enterprise
1981.0,,Panama,Anchor Handling Fire Fighting Tug/Supply,Cyclone Anchorhandling & Towage S.A. ,863,8029595,27-Jul,Unknown owners,690.0,Unknown,Turkey,2016,Panama,Unknown owners,Aliaga,Cyclone
1980.0,,St. Vincent & Grenadines,General Cargo With Container Capacity,Namba Shipping And Trading Limited ,1926,7612527,17-Nov,Unknown owners,1541.0,Unknown,Turkey,2016,Russia,Unknown owners,Aliaga,Russa
1984.0,,Marshall Islands,Bulk Carrier With Container Capacity,Sung Shipping Limited  ,17879,8307662,29-Jun,Unknown owners,14303.0,Unknown,India,2016,Sierra Leone,Unknown owners,Alang,Mallia
1985.0,,Marshall Islands,General Cargo With Container Capacity,Armor Shipping Company  ,6483,8216148,09-Apr,Unknown owners,5186.0,Unknown,Pakistan,2016,Sierra Leone,Unknown owners,Gadani,Armor Y. 
1980.0,,Unknown,General Cargo,Unknown owners,3905,8000305,11-Mar,Unknown owners,3124.0,Unknown,Turkey,2016,Sierra Leone,Unknown owners,Aliaga,Majed and Randy
1962.0,,Unknown,General Cargo,Unknown owners,5675,5133979,26-May,Unknown owners,4540.0,Unknown,Turkey,2016,Sierra Leone,Unknown owners,Aliaga,Catherine III 
1988.0,,Unknown,General Cargo,Unknown owners,1785,8897045,29-Nov,Unknown owners,1428.0,Unknown,Turkey,2016,Sierra Leone,Unknown owners,Aliaga,Sevgi
1984.0,,St. Kitts-Nevis,Bulk Carrier,Natalia Shipping Limited ,35119,8314782,09-Apr,Unknown owners,28095.0,Unknown,Pakistan,2016,St. Kitts-Nevis,Unknown owners,Gadani,Daisy
1977.0,,Marshall Islands,General Cargo,Med Glory Shipping Company SA ,2300,7405651,09-Mar,Unknown owners,1840.0,Unknown,India,2016,Tanzania,Unknown owners,Alang,Med Glory
1969.0,,Panama,General Cargo,New Jade Corporation  ,657,8878037,23-May,Unknown owners,526.0,Unknown,Turkey,2016,Tanzania,Unknown owners,Aliaga,Santa Maria
1971.0,,Unknown,General Cargo,Unknown owners,2457,8883886,24-Nov,Unknown owners,1966.0,Unknown,Turkey,2016,Tanzania,Unknown owners,Aliaga,Pearl
1982.0,,Thailand,General Cargo,Jieda Shipping Company Limited ,5629,8106666,05-Oct,Unknown owners,4503.0,Unknown,Bangladesh,2016,Thailand,Unknown owners,Chittagong,Thigayu
1978.0,,Togo,Bulk Carrier,African Diamond Marine Limited ,15710,7801324,06-Jan,Unknown owners,12568.0,Unknown,India,2016,Togo,Unknown owners,Alang,African 4
1996.0,,Unknown,Bulk Carrier,Unknown owners,26911,9056387,09-May,Unknown owners,21529.0,Unknown,Bangladesh,2016,Liberia,Unknown owners,Chittagong,Camocim
1995.0,,Ukraine,Bulk Carrier,Flamingo Marine Limited ,77135,9106601,04-Jan,Unknown owners,61708.0,Unknown,Bangladesh,2016,Liberia,Unknown owners,Chittagong,Leora
1994.0,,Liberia,Bulk Carrier,GO Skar Shipping S.A.  ,25885,9071416,16-Apr,Unknown owners,20708.0,Unknown,Bangladesh,2016,Liberia,Unknown owners,Chittagong,GO Skar
1997.0,,Taiwan,Bulk Carrier,Lion Maritime S.A.  ,17879,9146807,16-Sep,Wisdom Marine Lines Company Limited  ,14303.0,Cayman Islands,Bangladesh,2016,Panama,Wisdom Marine Lines Company Limited  ,Chittagong,Tivoli
1997.0,,China,Fully Cellular Containership,Shanghai Panasia Shipping Company Limited ,65140,9120750,19-Nov,Shanghai Panasia Shipping Company Limited ,52112.0,China,China,2016,China,China COSCO Shipping Corporation Limited ,Jiangyin,Yuehe
1997.0,,China,Fully Cellular Containership,Shanghai Panasia Shipping Company Limited ,36772,9139012,25-Aug,Shanghai Panasia Shipping Company Limited ,29418.0,China,China,2016,China,China COSCO Shipping Corporation Limited ,Zhoushan,Hanihe
1997.0,,China,Fully Cellular Containership,Shanghai Panasia Shipping Company Limited ,36772,9139050,15-Aug,Shanghai Panasia Shipping Company Limited ,29418.0,China,China,2016,China,China COSCO Shipping Corporation Limited ,Zhoushan,Yu Gu He
1987.0,,Bermuda,Bulk Carrier With Container Capacity,Gearbulk Shipowning Limited ,28805,8512970,10-Mar,Gearbulk Holding Limited ,23044.0,Bermuda,India,2016,Bahamas,Gearbulk Holding Limited ,Alang,Swan Arrow
1987.0,,Bermuda,Bulk Carrier With Container Capacity,Gearbulk Shipowning Limited  ,28805,8512968,06-Apr,Gearbulk Holding Limited  ,23044.0,Bermuda,India,2016,Bahamas,Gearbulk Holding Limited  ,Alang,Tsuru Arrow
1985.0,,Bermuda,General Cargo With Container Capacity,Gearbulk Shipowning Limited  ,27818,8308159,21-Sep,Gearbulk Holding Limited  ,22254.0,Bermuda,India,2016,Bahamas,Gearbulk Holding Limited  ,Alang,Harefield
1996.0,,Isle of Man,Bulk Carrier,Dillingham Company S.A. ,87743,9113915,16-Mar,Berge Bulk (Norway) AS ,70194.0,Bermuda,Bangladesh,2016,Isle of Man,Berge Bulk Limited ,Chittagong,Berge Matterhorn
1997.0,,Bermuda,Combined Chemical And Oil Tanker,Team Tankers Deep Sea Limited ,28027,28027,07-Sep,Team Tankers Management AS ,22422.0,Bermuda,Turkey,2016,Marshall Islands,Team Tankers International Limited ,Aliaga,Siteam Anja
1993.0,,Greece,Bulk Carrier,Candy Enterprises Incorporated ,38520,9042221,04-Dec,Excel Maritime Carriers Limited ,30816.0,Bermuda,Pakistan,2016,Panama,Excel Maritime Carriers Limited ,Gadani,Renuar
1959.0,,St. Vincent & Grenadines,Drill Ship,Jet Shipping Limited ,13469,5203554,12-Nov,Jet Drilling (S) Private Limited ,10775.0,Bermuda,India,2016,St. Kitts-Nevis,Northern Offshore Limited,Alang,Searcher
1992.0,,Brazil,Product Tanker,Petrobras Transporte S.A. (TRANSPETRO) ,19290,8301826,28-Jan,Petrobras Transporte S.A. (TRANSPETRO) ,15432.0,Brazil,India,2016,Djibouti,Petroleo Brasileiro S.A. - PETROBRAS & Departamento de Transporte - DETRAN ,Alang,Avras
1986.0,,Bangladesh,Bulk Carrier,East West Property Development (Private) Limited ,27535,8316223,03-Jan,Bashundhara Logistics Limited ,22028.0,Bangladesh,Bangladesh,2016,Bangladesh,Bashundhara Group ,Chittagong,Bashundhara 2
1984.0,,China,Fully Cellular Containership,Shanghai Panasia Shipping Company Limited ,19237,8318037,15-Apr,Shanghai Panasia Shipping Company Limited ,15390.0,China,China,2016,China,China COSCO Shipping Corporation Limited ,Xinhui,Xin Yin He
1994.0,,China,Bulk Carrier,COSCO Bulk Carrier Company Limited ,38603,9055993,06-Jun,COSCO Bulk Carrier Company Limited ,30882.0,China,China,2016,China,China COSCO Shipping Corporation Limited ,Jiangyin,Feng Shan Hai
1997.0,,China,Fully Cellular Containership,Shanghai Panasia Shipping Company Limited ,36772,9139000,11-Aug,Shanghai Panasia Shipping Company Limited ,29418.0,China,China,2016,China,China COSCO Shipping Corporation Limited ,Xinhui,Buyihe
1999.0,,,Bulk Carrier,Bocimar Belgium N.V. ,85695,9175066,27-Feb,Bocimar Belgium N.V. ,68556.0,Belgium,Bangladesh,2016,Niue,CMB N.V. S.A. ,Chittagong,Water
1967.0,,Mauritius,Trailing Suction Hopper Dredger,Port Louis Maritime Corporation Limited ,4740,6829795,31-Dec,Port Louis Maritime Corporation Limited ,3792.0,Belgium,Belgium,2016,Mauritius,Jan De Nul Group ,Ghent,Sanderus
2004.0,,Hong Kong,Fully Cellular Containership,Bull Hunter Limited ,54519,9292242,24-Nov,Delphis N.V. ,43615.0,Belgium,Bangladesh,2016,Liberia,Delphis N.V. ,Chittagong,Bull Hunter
2004.0,,Hong Kong,Fully Cellular Containership,Bear Hunter Limited ,54519,9292254,23-Nov,Delphis N.V. ,43615.0,Belgium,Bangladesh,2016,Hong Kong,Delphis N.V. ,Chittagong,Bear Hunter
1979.0,,Bangladesh,General Cargo With Container Capacity,Bangladesh Shipping Corporation  ,12521,7611602,25-Jul,Bangladesh Shipping Corporation  ,10017.0,Bangladesh,Bangladesh,2016,Bangladesh,Government of Bangladesh  ,Chittagong,Banglar Kakoli
1980.0,,Australia,Diving Support,DMS Maritime Proprietary Limited  ,2090,7623904,22-Jul,DMS Maritime Proprietary Limited  ,1672.0,Australia,India,2016,Tuvalu,Commonwealth Government of Australia  ,Alang,Seahorse Spirit 
1988.0,,Australia,Bulk Carrier,Alcoa of Australia Limited  ,23262,8509117,02-Apr,Alcoa of Australia Limited  ,18610.0,Australia,Pakistan,2016,Togo,Alcoa of Australia Limited  ,Gadani,UK Sea
1975.0,,Australia,Trawler,Austral Fisheries Proprietary Limited  ,1045,7382770,09-Apr,Austral Fisheries Proprietary Limited  ,836.0,Australia,India,2016,Australia,Austral Fisheries Proprietary Limited  ,Alang,Austral Leader II
1982.0,,Argentina,Bulk Carrier With Container Capacity,Maritima Maruba SCA (Sociedad en Comandita por Acciones) ,13004,8203309,05-Oct,Maritima Maruba SCA (Sociedad en Comandita por Acciones) ,10403.0,Argentina,India,2016,Palau,Maritima Maruba SCA (Sociedad en Comandita por Acciones) ,Alang,Cent
1997.0,,Argentina,Product Tanker,Trans-Ona S.A.M.C.I.F.  ,19034,8808537,14-May,Trans-Ona S.A.M.C.I.F.  ,15227.0,Argentina,Pakistan,2016,Djibouti,Trans-Ona S.A.M.C.I.F.  ,Gadani,Trident  
1990.0,,Malta,Combined Chemical And Oil Tanker,SONANGOL Shipping Ngol Luena  ,22733,8706088,21-May,Sociedade Nacional de Combustiveis de Angola EP (SONANGOL)  ,18186.0,Angola,Pakistan,2016,Niue,Sociedade Nacional de Combustiveis de Angola EP (SONANGOL)  ,Gadani,Luena 
1971.0,,Albania,General Cargo,Globex Sh P K ,2757,7125196,03-Nov,Globex Sh P K ,2206.0,Albania,Turkey,2016,San Marino,Globex Sh P K ,Aliaga,Frosina
1986.0,,Liberia,Bulk Ore Carrier,Seamar Shipping Corporation ,100070,8415964,10-Feb,Seamar Shipping Corporation ,80056.0,Brazil,Bangladesh,2016,Liberia,Vale SA (formerly Companhia Vale do Rio Doce) ,Chittagong,Ore Timbopeba
1968.0,,Canada,Bulk Carrier,Algoma Central Corporation  ,17820,6816607,22-Jun,Algoma Central Corporation  ,14256.0,Canada,Turkey,2016,Sierra Leone,Algoma Central Corporation  ,Aliaga,Mari
1990.0,,Singapore,Pipe Carrier,Ocean Eight Marine Pte Ltd,"2,999",8910067,22-Sep,MB Marine Pte Ltd,"2,395",Unknown,Bangladesh,2022,Panama,Unknown,Chittagong,OCEAN 02
1994.0,Uruguay,Uruguay,Passenger/Ro-Ro Ship (Vehicles),Los Cipreses SA,"3,265",9059054,22-Oct,Buque Bus Espana SAU,,Uruguay,Uruguay,2022,Unknown,Balearia Eurolineas Maritimas,Montevideo,CATADEAL 1
2001.0,,Vanuatu,Fishing Vessel,Yong Feng Fishery Co Ltd,637,8996138,22-Jun,Yong Feng Fishery Co Ltd,,Vanuatu,Korea (South),2022,Vanuatu,Yong Feng Fishery Co Ltd,Busan,DA WANG
1972.0,,Venezuela,Fishing Vessel,Global Tuna CA,"1,558",7125108,22-May,Global Tuna CA,,Venezuela,Panama,2022,Venezuela,Global Tuna CA,Unknown,LAS AVES
2009.0,,Vietnam,General Cargo Ship,BIDV-SuMi Trust Leasing Co,999,8667725,22-Mar,Ngoc Minh Chinh Shpg Co Ltd,518,Vietnam,Vietnam,2022,Vietnam,BIDV Bank for Investment,Unknown,NGOC MINH 27-BIDV
2007.0,,Vietnam,General Cargo Ship,BIDV-SuMi Trust Leasing Co,999,8666276,22-Jun,HKK Shipping JSC,519,Vietnam,Vietnam,2022,Vietnam,BIDV Bank for Investment,Unknown,BINH NGUYEN 36-BLC
1989.0,,Vietnam,LPG Tanker,Opec Petrol Transportation Co,999,8820171,22-Oct,Opec Petrol Transportation Co,904,Vietnam,Bangladesh,2022,Vietnam,Opec Petrol Transportation Co,Chittagong,PETROGAS 05
1995.0,,Vietnam,LPG Tanker,Sellan Gas Co Ltd,"3,516",9124744,22-Jun,Nhat Viet Transportation Corp,"2,300",Vietnam,India,2022,Panama,Sellan Gas Co Ltd,Alang,LADY MARGAUX
2003.0,,Vietnam,Crude Oil Tanker,Thien An Hoa Binh Co Ltd,"58,166",9253064,22-Jan,Thien An Hoa Binh Co Ltd,"16,749",Vietnam,Pakistan,2022,Vietnam,Thien An Hoa Binh Co Ltd,Gadani,SOTHYS
2008.0,,Vietnam,General Cargo Ship,Vinh Hong Ha Shipping Co Ltd,999,8665959,22-Jun,Vinh Hong Ha Shipping Co Ltd,515,Vietnam,Vietnam,2022,Vietnam,Vinh Hong Ha Shipping Co Ltd,Unknown,MARY 09
1981.0,Singapore,Singapore,"FPSO, Oil",BW Umuroa Pte Ltd,"71,142",8017815,22-Apr,BW Offshore Singapore Pte Ltd,"26,293",Bermuda,India,2022,St Kitts & Nevis,BW Offshore Ltd,Alang,ROAR
1996.0,Brazil,Brazil,Products Tanker,PETROBRAS,"25,803",8617093,22-Jan,TRANSPETRO,"9,420",Brazil,Bangladesh,2022,Gabon,PETROBRAS,Chittagong,INDOIA
1993.0,Brazil,Brazil,Crude/Oil Products Tanker,PETROBRAS,"35,845",8421171,22-Feb,TRANSPETRO,"14,409",Brazil,India,2022,St Kitts & Nevis,PETROBRAS,Alang,RAJA
1983.0,Marshall Islands,Brazil,"Production Platform, semi submersible",PETROBRAS,"13,155",8754073,22-Mar,PETROBRAS,"13,363",Brazil,India,2022,St Kitts & Nevis,PETROBRAS,Alang,BRAS XV
2000.0,Bahamas,Brazil,Shuttle Tanker,Transpetro International BV,"80,086",9183283,22-Apr,TRANSPETRO,"23,236",Brazil,India,2022,St Kitts & Nevis,PETROBRAS,Alang,SONG
1977.0,Panama,Brazil,"Production Platform, semi submersible",PETROBRAS,"10,240",8754009,22-Jun,PETROBRAS,"11,946",Brazil,India,2022,St Kitts & Nevis,PETROBRAS,Alang,BRAS VII
1982.0,Liberia,British Virgin Islands,"Drilling Rig, semi Submersible",Louisiana Overseas,"15,164",7911521,22-Oct,Ventura Petroleo Ltda,"16,750",Brazil,India,2022,Palau,Petroserv SA,Alang,LOUISIANA
1969.0,,Canada,Passenger/Cruise,3264741 Nova Scotia Ltd,"4,998",6905745,22-Dec,3264741 Nova Scotia Ltd,,Canada,Turkey,2022,Unknown,3264741 Nova Scotia Ltd,Aliaga,POLAR S
